1058039823	20220810	202208	2022	2022.6027	BUS	INVESTOR						BUS													0	0874	087	08	2	10.0	10	1	10	-3.48623853211009	0								0								0								20220810143000	https://www.industryleadersmagazine.com/musk-sells-tesla-shares-blaming-upcoming-twitter-trial/
1058039824	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	5	1	5	2.5	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810143000	https://www.thepoultrysite.com/news/2022/08/arm-hammer-announces-the-sciencehearted-center
1058039825	20220810	202208	2022	2022.6027	BUS	BUSINESS						BUS													0	120	120	12	3	-4.0	10	1	10	-7.18232044198895	1	Barbados	BB	BB		13.166667	-59.533333	BB	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	20220810143000	https://www.eadt.co.uk/news/halesworth-business-owner-fined-for-excessive-waste-9201964
1058039826	20220810	202208	2022	2022.6027	BUS	BUSINESS						BUS													1	172	172	17	4	-5.0	5	1	5	-7.18232044198895	1	Barbados	BB	BB		13.166667	-59.533333	BB	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	20220810143000	https://www.eadt.co.uk/news/halesworth-business-owner-fined-for-excessive-waste-9201964
1058039827	20220810	202208	2022	2022.6027	BUS	COMPANIES						BUS													1	191	191	19	4	-9.5	20	1	10	-4.50236966824644	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20220810143000	https://tribuneonlineng.com/nesrea-seals-off-three-companies-for-violating-environmental-laws-in-bayelsa/
1058039828	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	193	193	19	4	-10.0	8	2	8	-0.51635111876075	3	Fairbanks, Alaska, United States	US	USAK	AK090	64.8378	-147.716	1401958	0								3	Mount Mckinley, Alaska, United States	US	USAK		63.0695	-151.007	1414314	20220810143000	https://siouxcityjournal.com/news/local/history/two-omaha-women-went-north-for-gold-and-new-lives/article_33ef5cbf-7a67-5ffa-984e-580dc22655a1.html
1058039829	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	193	193	19	4	-10.0	4	2	4	-0.51635111876075	3	Mount Mckinley, Alaska, United States	US	USAK	AK068	63.0695	-151.007	1414314	0								3	Mount Mckinley, Alaska, United States	US	USAK		63.0695	-151.007	1414314	20220810143000	https://siouxcityjournal.com/news/local/history/two-omaha-women-went-north-for-gold-and-new-lives/article_33ef5cbf-7a67-5ffa-984e-580dc22655a1.html
1058039830	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	193	193	19	4	-10.0	4	2	4	-0.51635111876075	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								1	United Kingdom	UK	UK		54	-4	UK	20220810143000	https://siouxcityjournal.com/news/local/history/two-omaha-women-went-north-for-gold-and-new-lives/article_33ef5cbf-7a67-5ffa-984e-580dc22655a1.html
1058039831	20220810	202208	2022	2022.6027	BUS	EMPLOYER						BUS			EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	7.87671232876712	0								0								0								20220810143000	https://norfolkdailynews.com/news/northeast-to-host-part-time-job-fair-aug-30/article_b502260c-18b4-11ed-87d2-2f3bc49e430a.html
1058039832	20220810	202208	2022	2022.6027	BUS	EMPLOYER						BUS			GBRGOV	UNITED KINGDOM	GBR					GOV			0	040	040	04	1	1.0	4	1	4	-0.02889604800433	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220810143000	https://www.4ni.co.uk/northern-ireland-news/288232/reward-issued-in-damien-heagney-murder-investigation
1058039833	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			GOV	ADMINISTRATION						GOV			1	036	036	03	1	4.0	10	1	10	0.598802395209579	4	St Peter Port, Guernsey (general), Guernsey	GK	GK00	40252	49.46	-2.55194	9255583	4	St Peter Port, Guernsey (general), Guernsey	GK	GK00	40252	49.46	-2.55194	9255583	4	St Peter Port, Guernsey (general), Guernsey	GK	GK00	40252	49.46	-2.55194	9255583	20220810143000	https://www.finanznachrichten.de/nachrichten-2022-08/56776236-bh-macro-limited-notice-of-agm-008.htm
1058039834	20220810	202208	2022	2022.6027	BUS	EMPLOYER						BUS			GOV	MINIST						GOV			0	040	040	04	1	1.0	16	1	16	-0.02889604800433	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220810143000	https://www.4ni.co.uk/northern-ireland-news/288232/reward-issued-in-damien-heagney-murder-investigation
1058039835	20220810	202208	2022	2022.6027	BUS	INVESTOR						BUS			GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	5	1	5	-5.43735224586288	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220810143000	https://www.timeslive.co.za/news/world/2022-08-10-he-was-helping-us-investors-cheer-ceo-accused-of-scamming-them/
1058039836	20220810	202208	2022	2022.6027	BUS	INVESTOR						BUS			GOV	SOVEREIGN						GOV			0	071	071	07	2	7.4	20	2	20	2.30230460921844	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810143000	https://www.finanznachrichten.de/nachrichten-2022-08/56776252-partners-group-partners-group-to-expand-the-shareholder-base-of-usic-the-leading-north-american-provider-of-utility-location-services-kohlberg-co-023.htm
1058039837	20220810	202208	2022	2022.6027	BUS	BANK						BUS			LEG	REPRESENTATIVES						LEG			1	040	040	04	1	1.0	10	1	10	3.39506172839506	0								0								0								20220810143000	https://www.meathchronicle.ie/2022/08/10/ulster-bank-gives-credit-card-customers-notice-to-close-accounts/
1058039838	20220810	202208	2022	2022.6027	BUS	EMPLOYER						BUS			MED	WEBSITE						MED			1	051	051	05	1	3.4	10	1	10	7.87671232876712	0								0								0								20220810143000	https://norfolkdailynews.com/news/northeast-to-host-part-time-job-fair-aug-30/article_b502260c-18b4-11ed-87d2-2f3bc49e430a.html
1058039839	20220810	202208	2022	2022.6027	BUS	COMPANIES						BUS			MNCKOR	HYUNDAI	KOR					MNC			1	057	057	05	1	8.0	5	1	5	1.04529616724738	0								0								0								20220810143000	https://www.hellenicshippingnews.com/avikus-to-supply-korean-shipping-companies-with-autonomous-navigation-technology/
1058039840	20220810	202208	2022	2022.6027	BUS	BANK						BUS			NGA	NIGERIA	NGA								1	112	112	11	3	-2.0	4	1	4	-1.24223602484472	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20220810143000	https://tribuneonlineng.com/obasanjo-backs-diaspora-voting-urges-nass-on-constitution-amendment/
1058039841	20220810	202208	2022	2022.6027	BUS	BANK						BUS			NGA	NIGERIA	NGA								0	112	112	11	3	-2.0	4	1	4	-3.61445783132531	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	20220810143000	https://tribuneonlineng.com/oyo-cp-visits-area-commands-kickstarts-security-awareness/
1058039842	20220810	202208	2022	2022.6027	BUS	PRODUCER						BUS			NPL	KATHMANDU	NPL								1	020	020	02	1	3.0	8	1	8	-2.61437908496732	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810143000	https://thewire.in/trade/india-nepal-tea-import-barrier
1058039843	20220810	202208	2022	2022.6027	BUS	PRODUCER						BUS			NPL	KATHMANDU	NPL								1	042	042	04	1	1.9	5	1	5	-2.61437908496732	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810143000	https://thewire.in/trade/india-nepal-tea-import-barrier
1058039844	20220810	202208	2022	2022.6027	BUS	PRODUCER						BUS			NPL	KATHMANDU	NPL								1	042	042	04	1	1.9	5	1	5	-2.61437908496732	4	Mechi River, India (general), India	IN	IN00	70100	26.2333	87.9667	-2104342	4	Mechi River, India (general), India	IN	IN00	70100	26.2333	87.9667	-2104342	4	Mechi River, India (general), India	IN	IN00	70100	26.2333	87.9667	-2104342	20220810143000	https://thewire.in/trade/india-nepal-tea-import-barrier
1058039845	20220810	202208	2022	2022.6027	BUS	COMPANIES						BUS			USA	BOSTON	USA								0	036	036	03	1	4.0	4	1	4	4.27018633540373	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220810143000	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-10-what-to-expect-at-biomedevice-boston-2022-edition
1058039846	20220810	202208	2022	2022.6027	BUS	COMPANIES						BUS			USA	BOSTON	USA								0	036	036	03	1	4.0	6	1	6	4.27018633540373	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220810143000	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-10-what-to-expect-at-biomedevice-boston-2022-edition
1058039847	20220810	202208	2022	2022.6027	BUS	BUSINESS LEADER						BUS			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	2.98850574712643	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810143000	https://www.azom.com/news.aspx?newsID=59755
1058039848	20220810	202208	2022	2022.6027	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	1	4	-7.62411347517731	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810143000	https://www.record-eagle.com/news/local_news/animal-cruelty-case-motion-for-vet-records-denied/article_6da055f2-173f-11ed-a4fd-8bef66284a50.html
1058039849	20220810	202208	2022	2022.6027	BUS	COMPANIES						BUS			USAMIL	THE US	USA					MIL			1	031	031	03	1	5.2	5	1	5	0.51948051948052	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220810143000	https://www.navaltoday.com/2022/08/10/six-companies-to-continue-working-on-us-navys-large-usv-design/
1058039850	20220810	202208	2022	2022.6027	CAN	NEW BRUNSWICK	CAN																		1	012	012	01	1	-0.4	5	1	5	1.79282868525896	0								0								0								20220810143000	https://atlantic.ctvnews.ca/that-s-the-biggest-jump-i-ve-seen-maritime-provinces-see-doctor-wait-lists-grow-1.6020510
1058039851	20220810	202208	2022	2022.6027	CAN	CANADA	CAN																		1	023	023	02	1	3.4	10	1	10	7.67045454545454	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220810143000	https://www.thesuburban.com/blogs/parenting_101/parenting-101-products-you-need-for-national-breastfeeding-month/article_ad4ed4d4-18b2-11ed-b7ce-136fbf1a7f1f.html
1058039852	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								EDU	STUDENT						EDU			1	010	010	01	1	0.0	8	1	8	-0.28490028490029	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220810143000	https://www.thesuburban.com/opinion/op_ed/the-cost-of-cancelling-quebec-s-ethics-religion-and-culture-course/article_7a360eda-f8ab-583c-80e3-9e7a6b23f9d0.html
1058039853	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								POL	POLAND	POL								1	051	051	05	1	3.4	3	1	3	-2.06753962784286	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220810143000	https://www.thesuburban.com/news/city_news/roman-lesniak-schindler-survivor-who-resisted-the-reality-celebrates-centenary/article_cfabdcf1-0437-5cdb-a45d-b7af074c6bd4.html
1058039854	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	8	1	8	0	1	Canada	CA	CA		60	-96	CA	1	United States	US	US		39.828175	-98.5795	US	1	Canada	CA	CA		60	-96	CA	20220810143000	https://news.fiu.edu/2022/director-of-the-center-for-children-and-families-discusses-groundbreaking-adhd-study-on-academic-minute
1058039855	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	Canada	CA	CA		60	-96	CA	20220810143000	https://news.fiu.edu/2022/director-of-the-center-for-children-and-families-discusses-groundbreaking-adhd-study-on-academic-minute
1058039856	20220810	202208	2022	2022.6027	CHE	SWITZERLAND	CHE								BGD	BANGLADESH	BGD								1	036	036	03	1	4.0	2	1	2	-10.4922279792746	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20220810143000	https://article.wn.com/view/2022/08/10/Bangladesh_UN_Rights_Chief_Should_Raise_Concerns/
1058039857	20220810	202208	2022	2022.6027	CHLEDU	VALPARAISO	CHL					EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	3.38680926916221	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20220810143000	https://www.sevendaysvt.com/vermont/kenny-dales-uncommon-portraits-immortalize-beloved-pets/Content?oid=36210836
1058039858	20220810	202208	2022	2022.6027	CHLEDU	VALPARAISO	CHL					EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	3.38680926916221	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810143000	https://www.sevendaysvt.com/vermont/kenny-dales-uncommon-portraits-immortalize-beloved-pets/Content?oid=36210836
1058039859	20220810	202208	2022	2022.6027	CHN	CHINA	CHN																		1	010	010	01	1	0.0	2	1	2	-0.35211267605634	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220810143000	https://www.prnewswire.com:443/news-releases/panacell-biotech-to-conduct-toxicity-tests-for-nk-cells-exosomes-and-brown-adipose-derived-stem-cells-to-treat-patients-with-long-covid-301603403.html
1058039860	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN																		0	010	010	01	1	0.0	2	2	2	-1.8123266166319	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810143000	https://www.sfgate.com/news/article/Seoul-dismisses-Beijing-s-concerns-over-17364113.php
1058039861	20220810	202208	2022	2022.6027	CHN	CHINA	CHN																		0	010	010	01	1	0.0	2	1	2	-1.47965474722565	1	China	CH	CH		35	105	CH	0								1	United Kingdom	UK	UK		54	-4	UK	20220810143000	https://www.dailymaverick.co.za/article/2022-08-10-gupta-linked-black-first-land-first-pestered-mkhwebane-to-complete-the-ciex-report-inquiry-hears/
1058039862	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	010	010	01	1	0.0	2	2	2	-1.8123266166319	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810143000	https://www.sfgate.com/news/article/Seoul-dismisses-Beijing-s-concerns-over-17364113.php
1058039863	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								COP	DEPUTY						COP			1	010	010	01	1	0.0	2	1	2	-0.35211267605634	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220810143000	https://www.prnewswire.com:443/news-releases/panacell-biotech-to-conduct-toxicity-tests-for-nk-cells-exosomes-and-brown-adipose-derived-stem-cells-to-treat-patients-with-long-covid-301603403.html
1058039864	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								COP	DEPUTY						COP			1	090	090	09	2	-2.0	2	1	2	-0.35211267605634	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220810143000	https://www.prnewswire.com:443/news-releases/panacell-biotech-to-conduct-toxicity-tests-for-nk-cells-exosomes-and-brown-adipose-derived-stem-cells-to-treat-patients-with-long-covid-301603403.html
1058039865	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								JPN	JAPANESE	JPN								0	010	010	01	1	0.0	8	1	8	-1.98391420911528	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810143000	http://www.msn.com/en-us/news/world/us-insists-it-will-operate-around-taiwan-despite-chinas-pressure/ar-AA10vCUa
1058039866	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								JPN	JAPANESE	JPN								0	010	010	01	1	0.0	2	1	2	-1.98391420911528	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220810143000	http://www.msn.com/en-us/news/world/us-insists-it-will-operate-around-taiwan-despite-chinas-pressure/ar-AA10vCUa
1058039867	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								MIL	MILITARY						MIL			0	012	012	01	1	-0.4	5	1	5	-1.98391420911528	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810143000	http://www.msn.com/en-us/news/world/us-insists-it-will-operate-around-taiwan-despite-chinas-pressure/ar-AA10vCUa
1058039868	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								TWN	TAIWAN	TWN								1	111	111	11	3	-2.0	2	1	2	-1.98019801980198	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220810143000	https://finance.yahoo.com/news/chinese-embassy-uk-condemns-irresponsible-130046299.html
1058039869	20220810	202208	2022	2022.6027	CHNGOV	CHINESE	CHN					GOV													1	020	020	02	1	3.0	3	1	3	5.59006211180124	5	Heilongjiang, Heilongjiang, China	CH	CH08	13097	48	128	-1908709	0								5	Heilongjiang, Heilongjiang, China	CH	CH08	13097	48	128	-1908709	20220810143000	https://english.news.cn/20220810/38391e1dcef04cfca74215c4c2115460/c.html
1058039870	20220810	202208	2022	2022.6027	CHNGOV	CHINESE	CHN					GOV													1	060	060	06	2	6.0	3	1	3	5.59006211180124	5	Heilongjiang, Heilongjiang, China	CH	CH08	13097	48	128	-1908709	0								5	Heilongjiang, Heilongjiang, China	CH	CH08	13097	48	128	-1908709	20220810143000	https://english.news.cn/20220810/38391e1dcef04cfca74215c4c2115460/c.html
1058039871	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			BUS	INDUSTRY						BUS			0	0841	084	08	2	7.0	2	1	2	1.38888888888889	1	China	CH	CH		35	105	CH	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	China	CH	CH		35	105	CH	20220810143000	http://www.dhakacourier.com.bd/news/Business/Exports-to-China-can-grow-with-extension-of-duty-free-access-to-380-plus-new-products/5681
1058039872	20220810	202208	2022	2022.6027	CHNGOV	CHINESE	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			0	010	010	01	1	0.0	8	2	8	-1.8123266166319	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810143000	https://www.sfgate.com/news/article/Seoul-dismisses-Beijing-s-concerns-over-17364113.php
1058039873	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			0	010	010	01	1	0.0	4	2	4	-1.8123266166319	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810143000	https://www.sfgate.com/news/article/Seoul-dismisses-Beijing-s-concerns-over-17364113.php
1058039874	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			GOV	FOREIGN OFFICE						GOV			1	040	040	04	1	1.0	8	1	8	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United Kingdom	UK	UK		54	-4	UK	20220810143000	https://www.onenewspage.com/n/Front+Page/1zod4tk8mt/China-ambassador-to-the-UK-summoned-over.htm
1058039875	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			GOV	FOREIGN OFFICE						GOV			1	040	040	04	1	1.0	2	1	2	0	1	Taiwan	TW	TW		24	121	TW	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810143000	https://www.onenewspage.com/n/Front+Page/1zod4tk8mt/China-ambassador-to-the-UK-summoned-over.htm
1058039876	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			TWN	TAIWAN	TWN								1	040	040	04	1	1.0	8	1	8	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810143000	https://www.onenewspage.com/n/Front+Page/1zod4tk8mt/China-ambassador-to-the-UK-summoned-over.htm
1058039877	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			TWN	TAIWAN	TWN								1	040	040	04	1	1.0	2	1	2	0	1	Taiwan	TW	TW		24	121	TW	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810143000	https://www.onenewspage.com/n/Front+Page/1zod4tk8mt/China-ambassador-to-the-UK-summoned-over.htm
1058039878	20220810	202208	2022	2022.6027	CHNGOV	CHINESE	CHN					GOV			TWN	TAIWAN	TWN								1	111	111	11	3	-2.0	6	1	6	-1.98019801980198	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220810143000	https://finance.yahoo.com/news/chinese-embassy-uk-condemns-irresponsible-130046299.html
1058039879	20220810	202208	2022	2022.6027	CHR	DIOCESE				CHR					CHRCTH	CATHOLIC				CHR	CTH				0	100	100	10	3	-5.0	10	1	10	0.16181229773462	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220810143000	https://www.ucanews.com/news/filipino-catholics-told-not-to-speculate-about-next-pope/98346
1058039880	20220810	202208	2022	2022.6027	CHR	CHRISTIAN				CHR					NGA	NIGERIA	NGA								0	020	020	02	1	3.0	10	1	10	-0.82644628099173	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220810143000	https://tribuneonlineng.com/tinubu-apc-must-appease-can-christian-leaders-arise/
1058039881	20220810	202208	2022	2022.6027	CHR	CHRISTIAN				CHR					NGA	NIGERIA	NGA								1	051	051	05	1	3.4	5	1	5	1.8939393939394	5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	20220810143000	https://tribuneonlineng.com/muslim-muslim-ticket-dg-pope-hasnt-told-me-im-wrong-%E2%80%95-lalong/
1058039882	20220810	202208	2022	2022.6027	CHRANG001	ANGLICAN				CHR					NGA	NIGERIA	NGA								1	040	040	04	1	1.0	8	1	8	0.53097345132743	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220810143000	https://tribuneonlineng.com/2023-abe-charges-governorship-candidate-to-run-contest-of-ideas-in-rivers-state/
1058039883	20220810	202208	2022	2022.6027	CHRCTH	CATHOLIC				CHR	CTH														1	012	012	01	1	-0.4	10	1	10	-14.0845070422536	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220810143000	https://newsghana.com.gh/treat-witch-persecution-in-africa-with-urgency/
