1058046467	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								COP	PRISON						COP			1	173	173	17	4	-5.0	2	1	2	-5.1948051948052	3	Stroudsburg, Pennsylvania, United States	US	USPA	PA089	40.9868	-75.1946	1188891	3	Stroudsburg, Pennsylvania, United States	US	USPA	PA089	40.9868	-75.1946	1188891	3	Stroudsburg, Pennsylvania, United States	US	USPA	PA089	40.9868	-75.1946	1188891	20220810151500	http://www.mcall.com/news/police/mc-nws-easton-man-sentenced-enticement-20220810-aia6fwrnfvdhlk36lbym2xd6ty-story.html
1058046468	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								COP	PRISON						COP			1	173	173	17	4	-5.0	2	1	2	-5.1948051948052	3	Stroudsburg, Pennsylvania, United States	US	USPA	PA089	40.9868	-75.1946	1188891	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Stroudsburg, Pennsylvania, United States	US	USPA	PA089	40.9868	-75.1946	1188891	20220810151500	http://www.mcall.com/news/police/mc-nws-easton-man-sentenced-enticement-20220810-aia6fwrnfvdhlk36lbym2xd6ty-story.html
1058046469	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	4	1	4	-8.8057237204183	3	Unified School District, California, United States	US	USCA	CA075	37.7763	-122.421	236780	3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	20220810151500	https://www.dailymail.co.uk/news/article-11098939/LA-City-Council-meeting-banning-homeless-encampments-500-feet-schools-erupts-chaos.html
1058046470	20220711	202207	2022	2022.5233	EDU	SCHOOL						EDU			BUS	BUSINESS						BUS			0	110	110	11	3	-2.0	6	1	6	1.48992112182296	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810151500	https://www.amarillo.com/story/news/2022/08/09/canyon-isd-votes-down-health-curriculum-as-a-graduation-requirement/65394642007/
1058046471	20220711	202207	2022	2022.5233	MNCUSA	MICROSOFT	USA					MNC			LAB	EMPLOYEE						LAB			1	110	110	11	3	-2.0	10	1	10	-0.7936507936508	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220810151500	https://www.businesstoday.in/technology/story/microsoft-is-laying-off-200-more-employees-after-firing-1800-people-last-month-344325-2022-08-10
1058046472	20220711	202207	2022	2022.5233	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			1	112	112	11	3	-2.0	4	2	4	-10.4298404095152	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810151500	https://www.yankton.net/news/national_ap/article_381559f9-cd58-5d66-812b-63e84c57bd83.html
1058046473	20220803	202208	2022	2022.5836											USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	1.54639175257732	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	3	Hudson County, New Jersey, United States	US	USNJ		40.7168	-74.0663	882278	20220810151500	https://hudsoncountyview.com/former-8th-district-congressional-candidate-varela-helps-launch-forward-party-of-nj/
1058046474	20220803	202208	2022	2022.5836	COP	POLICE						COP			OPP	DETAINEE						OPP			0	084	084	08	2	7.0	10	1	10	-8.8057237204183	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220810151500	https://www.dailymail.co.uk/news/article-11098939/LA-City-Council-meeting-banning-homeless-encampments-500-feet-schools-erupts-chaos.html
1058046475	20220803	202208	2022	2022.5836	COP	POLICE						COP			OPP	PROTESTER						OPP			0	110	110	11	3	-2.0	10	1	10	-8.8057237204183	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220810151500	https://www.dailymail.co.uk/news/article-11098939/LA-City-Council-meeting-banning-homeless-encampments-500-feet-schools-erupts-chaos.html
1058046476	20220803	202208	2022	2022.5836	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	1	1	1	-8.8057237204183	3	Unified School District, California, United States	US	USCA	CA075	37.7763	-122.421	236780	0								3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	20220810151500	https://www.dailymail.co.uk/news/article-11098939/LA-City-Council-meeting-banning-homeless-encampments-500-feet-schools-erupts-chaos.html
1058046477	20220803	202208	2022	2022.5836	JUD	ADVOCATE						JUD			MEX	MEXICAN	MEX								0	141	141	14	3	-6.5	8	1	8	-5	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Mexico	MX	MX		23	-102	MX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810151500	https://www.washingtonexaminer.com/restoring-america/fairness-justice/biden-border-pressure
1058046478	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	013	013	01	1	0.4	2	1	2	-8.8057237204183	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220810151500	https://www.dailymail.co.uk/news/article-11098939/LA-City-Council-meeting-banning-homeless-encampments-500-feet-schools-erupts-chaos.html
1058046479	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	013	013	01	1	0.4	2	1	2	-8.8057237204183	3	Unified School District, California, United States	US	USCA	CA075	37.7763	-122.421	236780	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	20220810151500	https://www.dailymail.co.uk/news/article-11098939/LA-City-Council-meeting-banning-homeless-encampments-500-feet-schools-erupts-chaos.html
1058046480	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	013	013	01	1	0.4	2	1	2	-8.8057237204183	3	Unified School District, California, United States	US	USCA	CA075	37.7763	-122.421	236780	3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	20220810151500	https://www.dailymail.co.uk/news/article-11098939/LA-City-Council-meeting-banning-homeless-encampments-500-feet-schools-erupts-chaos.html
1058046481	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	141	141	14	3	-6.5	2	1	2	-5	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Mexico	MX	MX		23	-102	MX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810151500	https://www.washingtonexaminer.com/restoring-america/fairness-justice/biden-border-pressure
1058046482	20220809	202208	2022	2022.6000	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	1.25	3	Winona County, Minnesota, United States	US	USMN	MN169	43.9666	-91.7668	659529	3	Winona County, Minnesota, United States	US	USMN		43.9666	-91.7668	659529	3	Winona County, Minnesota, United States	US	USMN		43.9666	-91.7668	659529	20220810151500	https://winonaradio.com/2022/08/10/primary-election-results-in-winona/
1058046483	20220809	202208	2022	2022.6000	FRAMIL	FRANCE	FRA					MIL			MED	NEWS AGENCY						MED			1	010	010	01	1	0.0	10	1	10	-3.37552742616033	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220810151500	http://www.connexionfrance.com/article/French-news/French-armed-forces-regrets-barring-two-Russians-from-tourist-site
1058046484	20220809	202208	2022	2022.6000	PAKCOP	PAKISTAN	PAK					COP													1	010	010	01	1	0.0	1	1	1	-7.11610486891385	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220810151500	https://propakistani.pk/2022/08/10/no-hesitation-in-invoking-army-act-political-parties-warned-against-inciting-public/
1058046485	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	040	040	04	1	1.0	5	1	5	0.95518001469508	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220810151500	https://newafricanmagazine.com/28409/
1058046486	20220810	202208	2022	2022.6027											AUS	VICTORIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.81923714759536	0								3	Sammamish, Washington, United States	US	USWA	WA033	47.6418	-122.08	1508071	3	Sammamish, Washington, United States	US	USWA	WA033	47.6418	-122.08	1508071	20220810151500	https://mynorthwest.com/3591764/kiro-newsradio-headlines-washington-secretary-state-race-between-hobbs-anderson/
1058046487	20220810	202208	2022	2022.6027											AUS	VICTORIA	AUS								0	020	020	02	1	3.0	8	1	8	-2.81923714759536	0								3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	20220810151500	https://mynorthwest.com/3591764/kiro-newsradio-headlines-washington-secretary-state-race-between-hobbs-anderson/
1058046488	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	-2.38645111624326	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220810151500	https://www.dailymail.co.uk/femail/real-life/article-11097165/Australian-woman-describes-terrifying-five-hour-ordeal-border-force-US.html
1058046489	20220810	202208	2022	2022.6027											AUS	SYDNEY	AUS								0	043	043	04	1	2.8	2	1	2	-2.38645111624326	0								3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20220810151500	https://www.dailymail.co.uk/femail/real-life/article-11097165/Australian-woman-describes-terrifying-five-hour-ordeal-border-force-US.html
1058046490	20220810	202208	2022	2022.6027											BGR	SOFIA	BGR								1	112	112	11	3	-2.0	10	1	10	-1.7910447761194	0								0								0								20220810151500	https://www.dailystar.co.uk/showbiz/keanu-reeves-sandra-bullock-are-27706516
1058046491	20220810	202208	2022	2022.6027											BMU	BERMUDA	BMU								0	040	040	04	1	1.0	4	1	4	5.24590163934427	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220810151500	https://www.royalgazette.com/international-business/business/article/20220810/demand-brings-milliman-to-bermuda/
1058046492	20220810	202208	2022	2022.6027											BMU	BERMUDA	BMU								1	043	043	04	1	2.8	1	1	1	-0.90909090909091	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	3	Smith Island, Virginia, United States	US	USVA		37.9748	-76.0224	1462297	20220810151500	https://www.royalgazette.com/education/news/article/20220810/minister-visits-site-of-bermudas-first-capital/
1058046493	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	020	020	02	1	3.0	10	1	10	-0.89820359281437	0								4	Thornton Heath, Croydon, United Kingdom	UK	UKC8	40133	51.4	-0.1	-2609693	4	Thornton Heath, Croydon, United Kingdom	UK	UKC8	40133	51.4	-0.1	-2609693	20220810151500	https://www.yourlocalguardian.co.uk/news/20617790.galpins-road-thornton-heath-explosion-pictures-scene/
1058046494	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			0	030	030	03	1	4.0	20	1	20	1.09375	0								3	Campbell River, Alaska, United States	US	USAK		67.3119	-141.486	1399764	3	Campbell River, Alaska, United States	US	USAK		67.3119	-141.486	1399764	20220810151500	http://www.castanet.net/edition/news-story-379552-3-.htm
1058046495	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	036	036	03	1	4.0	5	1	5	1.76470588235294	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220810151500	https://www.benefitscanada.com/canadian-investment-review/alts/ontario-teachers-entering-agreement-with-mining-company-caisse-selling-stake-in-indian-real-estate-developer/
1058046496	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	10	1	10	-0.44444444444444	0								5	Laois, Laois, Ireland	EI	EI15	18305	53	-7.4	-1504100	5	Laois, Laois, Ireland	EI	EI15	18305	53	-7.4	-1504100	20220810151500	https://www.leinsterexpress.ie/news/local-news/882005/funding-boost-for-walking-trails-across-laois.html
1058046497	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	046	046	04	1	7.0	3	1	3	3.85756676557864	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220810151500	https://bankerandtradesman.com/two-century-21-offices-jump-ship-for-senne/
1058046498	20220810	202208	2022	2022.6027											BUS	CORPORATION						BUS			0	057	057	05	1	8.0	10	1	10	2.52161383285303	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220810151500	https://beincrypto.com/everscale-teams-up-with-da5-to-launch-philippine-blockchain-remittance-service/
1058046499	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	130	130	13	3	-4.4	10	1	10	-1.88902007083826	0								4	Zhou Wei, Anhui, China	CH	CH01	13144	31.7372	118.436	10520365	4	Zhou Wei, Anhui, China	CH	CH01	13144	31.7372	118.436	10520365	20220810151500	https://www.lexology.com/library/detail.aspx?g=de101c1f-7a18-4204-b5e2-13decdabead8
1058046500	20220810	202208	2022	2022.6027											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	6	1	6	4.69416785206259	0								4	Engadin, Switzerland (general), Switzerland	SZ	SZ00	26294	46.5	10	-2551891	4	Engadin, Switzerland (general), Switzerland	SZ	SZ00	26294	46.5	10	-2551891	20220810151500	https://www.telegraph.co.uk/travel/spark/best-of-switzerland/jodie-kidd-luxury-hotels/
1058046501	20220810	202208	2022	2022.6027											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	4	1	4	4.69416785206259	0								4	Zermatt, Switzerland (general), Switzerland	SZ	SZ00	26307	46.0213	7.74912	-2554901	4	Zermatt, Switzerland (general), Switzerland	SZ	SZ00	26307	46.0213	7.74912	-2554901	20220810151500	https://www.telegraph.co.uk/travel/spark/best-of-switzerland/jodie-kidd-luxury-hotels/
1058046502	20220810	202208	2022	2022.6027											CHE	SWITZERLAND	CHE								1	043	043	04	1	2.8	2	1	2	4.69416785206259	0								4	Engadin, Switzerland (general), Switzerland	SZ	SZ00	26294	46.5	10	-2551891	4	Engadin, Switzerland (general), Switzerland	SZ	SZ00	26294	46.5	10	-2551891	20220810151500	https://www.telegraph.co.uk/travel/spark/best-of-switzerland/jodie-kidd-luxury-hotels/
1058046503	20220810	202208	2022	2022.6027											CHN	QINGDAO	CHN								1	036	036	03	1	4.0	8	1	8	1.06951871657754	0								4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810151500	https://www.businesstoday.in/latest/world/story/nepals-foreign-minister-narayan-khadka-in-china-for-bilateral-talks-344337-2022-08-10
1058046504	20220810	202208	2022	2022.6027											CHN	CHINESE	CHN								0	046	046	04	1	7.0	2	1	2	0.23419203747073	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	20220810151500	https://theannapurnaexpress.com/news/are-nepal-china-relations-thawing-7518
1058046505	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	-4.15094339622641	0								4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	1	India	IN	IN		20	77	IN	20220810151500	https://www.thehindu.com/news/international/indian-traders-charter-flight-to-china/article65754504.ece
1058046506	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	036	036	03	1	4.0	1	1	1	-0.606060606060606	0								4	Havering, Havering, United Kingdom	UK	UKF6	40114	51.6	0.183333	-2598315	4	Havering, Havering, United Kingdom	UK	UKF6	40114	51.6	0.183333	-2598315	20220810151500	https://www.romfordrecorder.co.uk/news/queens-moat-house-flat-fire-august-10-9203024
1058046507	20220810	202208	2022	2022.6027											CVL	MIGRANT						CVL			0	042	042	04	1	1.9	8	1	8	0.98522167487685	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220810151500	https://www.geo.tv/latest/432738-the-rise-and-fall-of-karachis-valika-family-part-1
1058046508	20220810	202208	2022	2022.6027											CVL	MIGRANT						CVL			0	042	042	04	1	1.9	2	1	2	0.98522167487685	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20220810151500	https://www.geo.tv/latest/432738-the-rise-and-fall-of-karachis-valika-family-part-1
1058046509	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	6	1	6	1.48992112182296	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810151500	https://www.amarillo.com/story/news/2022/08/09/canyon-isd-votes-down-health-curriculum-as-a-graduation-requirement/65394642007/
1058046510	20220810	202208	2022	2022.6027											CVL	TOURIST						CVL			1	190	190	19	4	-10.0	3	1	3	-2.03252032520325	0								4	Tenerife, AndalucíSP, Spain	SP	SP51	25776	37.2879	-1.74901	-404088	4	Tenerife, AndalucíSP, Spain	SP	SP51	25776	37.2879	-1.74901	-404088	20220810151500	https://www.thesun.co.uk/travel/19471795/mad-holidaymakers-sunbeds-tenerife-towels/
