1058088334	20220810	202208	2022	2022.6027	COP	POLICE						COP			MOS	ISLAMIC				MOS					1	042	042	04	1	1.9	2	1	2	-7.21247563352826	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220810203000	http://www.msn.com/en-us/news/us/anti-muslim-hate-crimes-inter-sect-beef-brother-of-1-of-4-slain-new-mexico-men-asks-the-public-to-stop-guessing/ar-AA10wOVB
1058088335	20220810	202208	2022	2022.6027	COP	SECURITY FORCE						COP			PAK	PAKISTAN	PAK								0	110	110	11	3	-2.0	4	1	4	-5.66037735849057	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	20220810203000	https://tribune.com.pk/story/2370398/security-forces-kill-two-terrorists-in-wake-of-di-khan-ied-attack
1058088336	20220810	202208	2022	2022.6027	COP	POLICE						COP			TUR	TURKEY	TUR								1	173	173	17	4	-5.0	8	1	8	-1.70940170940171	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	20220810203000	https://www.dailyrecord.co.uk/news/uk-world-news/police-hunting-missing-brit-boy-27710640
1058088337	20220810	202208	2022	2022.6027	COP	POLICE						COP			TUR	TURKEY	TUR								1	173	173	17	4	-5.0	2	1	2	-1.70940170940171	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810203000	https://www.dailyrecord.co.uk/news/uk-world-news/police-hunting-missing-brit-boy-27710640
1058088338	20220810	202208	2022	2022.6027	COP	SECURITY FORCE						COP			UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	10	1	10	-5.66037735849057	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	20220810203000	https://tribune.com.pk/story/2370398/security-forces-kill-two-terrorists-in-wake-of-di-khan-ied-attack
1058088339	20220810	202208	2022	2022.6027	COP	SECURITY FORCE						COP			UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	2	1	2	-5.66037735849057	4	Narowal, Punjab, Pakistan	PK	PK04	40371	32.125	73.4159	-2770264	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	20220810203000	https://tribune.com.pk/story/2370398/security-forces-kill-two-terrorists-in-wake-of-di-khan-ied-attack
1058088340	20220810	202208	2022	2022.6027	COP	SECURITY FORCE						COP			UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	8	1	8	-5.66037735849057	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	20220810203000	https://tribune.com.pk/story/2370398/security-forces-kill-two-terrorists-in-wake-of-di-khan-ied-attack
1058088341	20220810	202208	2022	2022.6027	COP	SECURITY FORCE						COP			UAFMIL	TERRORIST						UAF	MIL		0	173	173	17	4	-5.0	10	1	10	-5.66037735849057	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	4	North Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	40319	32.9509	69.9576	-2770669	20220810203000	https://tribune.com.pk/story/2370398/security-forces-kill-two-terrorists-in-wake-of-di-khan-ied-attack
1058088342	20220810	202208	2022	2022.6027	COP	PRISON						COP			UKRGOV	KIEV	UKR					GOV			1	016	016	01	1	-2.0	5	1	5	-3.27868852459017	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220810203000	https://www.europesun.com/news/272649753/danish-foreign-fighter-says-he-fears-deportation-from-ukraine
1058088343	20220810	202208	2022	2022.6027	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	2	4	-1.63934426229508	3	Griffith Park, California, United States	US	USCA	CA037	34.1358	-118.301	243037	3	Griffith Park, California, United States	US	USCA		34.1358	-118.301	243037	3	Griffith Park, California, United States	US	USCA		34.1358	-118.301	243037	20220810203000	https://www.turnto23.com/news/national/burning-body-found-hanging-from-tree-at-popular-los-angeles-park
1058088344	20220810	202208	2022	2022.6027	COP	LAW ENFORCEMENT OFFICER						COP			USA	ARKANSAS	USA								1	013	013	01	1	0.4	5	1	5	-0.87719298245614	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220810203000	https://www.arkansasbusiness.com/article/140963/boyce-hamlet-named-arkansas-drug-director
1058088345	20220810	202208	2022	2022.6027	COP	LAW ENFORCEMENT OFFICER						COP			USA	MASSACHUSETTS	USA								1	016	016	01	1	-2.0	6	1	6	-10.6227106227106	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220810203000	https://www.democratandchronicle.com/story/news/2022/08/10/kelvin-vickers-accused-killing-rochester-police-officer-anthony-mazurkiewicz-pretrial/65398659007/
1058088346	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	KENTUCKY	USA								1	070	070	07	2	7.0	10	1	10	-2.38095238095238	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810203000	https://dailyjournal.net/2022/08/10/franklin-police-churches-partner-to-help-kentucky-flood-victims/
1058088347	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								0	084	084	08	2	7.0	4	1	4	-2.59740259740259	3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	20220810203000	https://torontosun.com/news/crime/west-virginia-man-killed-on-family-vacation-after-offering-ride-to-stranger
1058088348	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-1.85185185185185	3	Taos, New Mexico, United States	US	USNM	NM055	36.4072	-105.573	911545	3	Taos, New Mexico, United States	US	USNM	NM055	36.4072	-105.573	911545	3	Taos, New Mexico, United States	US	USNM	NM055	36.4072	-105.573	911545	20220810203000	https://www.taosnews.com/14-year-old-taos-resident-missing-from-ranchitos-road/article_a52809f4-18e6-11ed-8b8f-c3636001f674.html
1058088349	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-1.85185185185185	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	3	Taos, New Mexico, United States	US	USNM	NM055	36.4072	-105.573	911545	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220810203000	https://www.taosnews.com/14-year-old-taos-resident-missing-from-ranchitos-road/article_a52809f4-18e6-11ed-8b8f-c3636001f674.html
1058088350	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	1	4	-2.59740259740259	3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	3	Parkersburg, West Virginia, United States	US	USWV	WV107	39.2667	-81.5615	1544587	20220810203000	https://torontosun.com/news/crime/west-virginia-man-killed-on-family-vacation-after-offering-ride-to-stranger
1058088351	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	2	1	2	-7.69230769230769	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220810203000	http://www.msn.com/en-us/news/crime/motive-still-under-investigation-in-killings-of-muslim-men-in-new-mexico-police-say/ar-AA10wAom
1058088352	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	2	1	2	-7.69230769230769	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810203000	http://www.msn.com/en-us/news/crime/motive-still-under-investigation-in-killings-of-muslim-men-in-new-mexico-police-say/ar-AA10wAom
1058088353	20220810	202208	2022	2022.6027	COP	SECURITY OFFICIAL						COP			USAMED	THE ASSOCIATED PRESS	USA					MED			1	010	010	01	1	0.0	10	1	10	-5.12820512820513	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20220810203000	https://www.stltoday.com/news/national/govt-and-politics/pakistan-politics/image_27bbbf79-cda3-53a6-b84d-c519d54a1cb2.html
1058088354	20220810	202208	2022	2022.6027	COP	PRISON						COP			zul	ZULU			zul						1	051	051	05	1	3.4	10	1	10	-2.46305418719212	4	Mzuzu, Malawi (general), Malawi	MI	MI00	65269	-11.4443	34.0206	-1485352	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20220810203000	https://zodiakmalawi.com/nw/national-news/65-news-in-central-region/5170-700-ethiopian-nationals-up-for-repatriation
1058088355	20220810	202208	2022	2022.6027	CRM	ASSAILANT						CRM													0	036	036	03	1	4.0	10	1	10	-1.70316301703163	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220810203000	https://www.tor.com/2021/08/25/what-if-the-earth-lost-its-mightiest-heroes-disney-plus-television-review/
1058088356	20220810	202208	2022	2022.6027	CRM	HUMAN TRAFFICKER						CRM			COP	POLICE						COP			0	112	112	11	3	-2.0	5	1	5	-8.31372549019611	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	20220810203000	https://colombiareports.com/how-to-protect-venezuelas-diaspora-in-colombia/
1058088357	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM			COP	POLICE						COP			0	114	114	11	3	-2.0	1	1	1	-7.69230769230769	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220810203000	http://www.msn.com/en-us/news/crime/motive-still-under-investigation-in-killings-of-muslim-men-in-new-mexico-police-say/ar-AA10wAom
1058088358	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM			COP	POLICE						COP			0	114	114	11	3	-2.0	1	1	1	-7.69230769230769	1	Pakistan	PK	PK		30	70	PK	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Pakistan	PK	PK		30	70	PK	20220810203000	http://www.msn.com/en-us/news/crime/motive-still-under-investigation-in-killings-of-muslim-men-in-new-mexico-police-say/ar-AA10wAom
1058088359	20220810	202208	2022	2022.6027	CRM	ROBBER						CRM			USA	RICHMOND	USA								1	171	171	17	4	-9.2	20	1	20	-6.72645739910314	3	Irving Park, Illinois, United States	US	USIL	IL031	41.9534	-87.7365	1802412	3	Irving Park, Illinois, United States	US	USIL		41.9534	-87.7365	1802412	3	Irving Park, Illinois, United States	US	USIL		41.9534	-87.7365	1802412	20220810203000	https://939litefm.iheart.com/content/2022-08-10-17-year-old-chicago-girl-forced-to-hand-over-her-baby-during-home-invasion/
1058088360	20220810	202208	2022	2022.6027	CRM	KILLERS						CRM			VEN	VENEZUELAN	VEN								0	010	010	01	1	0.0	10	1	10	-8.31372549019611	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Arauca, Bolír, Venezuela	VE	VE06	31921	5.51667	-63.6	-936112	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20220810203000	https://colombiareports.com/how-to-protect-venezuelas-diaspora-in-colombia/
1058088361	20220810	202208	2022	2022.6027	CVL	LANDOWNER						CVL													1	010	010	01	1	0.0	10	1	10	-2.47524752475247	3	Winona County, Minnesota, United States	US	USMN	MN169	43.9666	-91.7668	659529	0								3	Winona County, Minnesota, United States	US	USMN		43.9666	-91.7668	659529	20220810203000	https://www.winonadailynews.com/news/local/minnesota-agencies-continue-to-probe-fish-kill-near-lewiston/article_c7975cf2-56a0-5fc4-8f82-dee2c4b9c345.html
1058088362	20220810	202208	2022	2022.6027	CVL	VOTER						CVL													0	013	013	01	1	0.4	4	1	4	-3.82775119617225	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810203000	https://www.washingtontimes.com:443/news/2022/aug/10/anxiety-rises-over-claims-in-kenyas-close-presiden/
1058088363	20220810	202208	2022	2022.6027	CVL	VOTER						CVL													1	014	014	01	1	0.0	1	1	1	-0.85910652920962	3	Clarke Middle School, Wisconsin, United States	US	USWI	WI071	44.1769	-87.5856	1845995	0								3	Clarke Middle School, Wisconsin, United States	US	USWI		44.1769	-87.5856	1845995	20220810203000	https://www.htrnews.com/story/news/politics/elections/2022/08/10/manitowoc-elections-heres-what-know-countys-results/10218569002/
1058088364	20220810	202208	2022	2022.6027	CVL	VOTER						CVL													0	020	020	02	1	3.0	6	1	6	0.38560411311054	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220810203000	https://www.tor.com/2017/10/19/pastoral-apocalypse-leigh-bracketts-the-long-tomorrow/comment-page-1/
1058088365	20220810	202208	2022	2022.6027	CVL	LANDOWNER						CVL													1	0214	021	02	1	3.4	10	1	10	-2.47524752475247	3	Winona County, Minnesota, United States	US	USMN	MN169	43.9666	-91.7668	659529	0								3	Winona County, Minnesota, United States	US	USMN		43.9666	-91.7668	659529	20220810203000	https://www.winonadailynews.com/news/local/minnesota-agencies-continue-to-probe-fish-kill-near-lewiston/article_c7975cf2-56a0-5fc4-8f82-dee2c4b9c345.html
1058088366	20220810	202208	2022	2022.6027	CVL	NEIGHBORHOOD						CVL													1	026	026	02	1	4.0	3	1	3	-0.12953367875648	1	Aruba	AA	AA		12.5	-69.966667	AA	0								1	Aruba	AA	AA		12.5	-69.966667	AA	20220810203000	https://www.ctinsider.com/westport/article/Woog-s-World-New-Keep-Westport-Weird-17364407.php
1058088367	20220810	202208	2022	2022.6027	CVL	SCIENTIST						CVL													1	036	036	03	1	4.0	3	1	3	-0.77301475755446	4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	0								4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	20220810203000	https://www.nature.com/articles/d41586-022-02151-7
1058088368	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	043	043	04	1	2.8	10	1	10	-2.46073298429319	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220810203000	https://www.montanarightnow.com/kalispell/elmo-fire-seeing-minimal-growth-containment-now-at-61/article_ec1fb9c4-0fb8-11ed-b002-1f8cead5f6aa.html
1058088369	20220810	202208	2022	2022.6027	CVL	LANDOWNER						CVL													1	060	060	06	2	6.0	10	1	10	-2.47524752475247	3	Winona County, Minnesota, United States	US	USMN	MN169	43.9666	-91.7668	659529	0								3	Winona County, Minnesota, United States	US	USMN		43.9666	-91.7668	659529	20220810203000	https://www.winonadailynews.com/news/local/minnesota-agencies-continue-to-probe-fish-kill-near-lewiston/article_c7975cf2-56a0-5fc4-8f82-dee2c4b9c345.html
1058088370	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													1	070	070	07	2	7.0	3	1	3	-1.5686274509804	3	Bethel United Methodist Church, Kentucky, United States	US	USKY	KY163	37.9753	-86.128	486986	0								3	Bethel United Methodist Church, Kentucky, United States	US	USKY		37.9753	-86.128	486986	20220810203000	https://www.wtkr.com/news/newport-news-woman-collecting-donations-for-kentucky-flood-victims
1058088371	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	071	071	07	2	7.4	4	1	4	-2.64496439471007	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220810203000	https://www.komu.com/news/nationworld/uvalde-school-district-looking-for-interim-police-chief-as-pete-arredondo-awaits-termination-hearing/article_37c4d09d-94ad-53b9-b717-78a89a724ee4.html
1058088372	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	071	071	07	2	7.4	1	1	1	-2.64496439471007	3	Robb Elementary School, Texas, United States	US	USTX	TX463	29.2005	-99.7881	2009051	0								3	Robb Elementary School, Texas, United States	US	USTX		29.2005	-99.7881	2009051	20220810203000	https://www.komu.com/news/nationworld/uvalde-school-district-looking-for-interim-police-chief-as-pete-arredondo-awaits-termination-hearing/article_37c4d09d-94ad-53b9-b717-78a89a724ee4.html
1058088373	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	100	100	10	3	-5.0	10	1	10	-0.24370430544273	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20220810203000	https://www.idahopress.com/news/local/boise-school-board-candidates-share-their-views-in-recorded-debates/article_6e5d63f7-4978-53bc-9346-11140761e2e4.html
1058088374	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													1	111	111	11	3	-2.0	2	1	2	-2.82051282051282	3	Annapolis, Maryland, United States	US	USMD	MD003	38.9784	-76.4922	595031	0								3	Annapolis, Maryland, United States	US	USMD	MD003	38.9784	-76.4922	595031	20220810203000	https://www.eyeonannapolis.net/2022/08/keep-your-butts-out-of-the-bay/
1058088375	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	114	114	11	3	-2.0	10	1	10	-2.8328611898017	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220810203000	https://www.keranews.org/news/2022-08-10/hey-dallas-plan-on-seeing-the-cost-of-trash-and-water-going-up
1058088376	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													1	174	174	17	4	-5.0	2	1	2	-3.02013422818792	4	Landiras, Aquitaine, France	FR	FR97	16241	44.567	-0.415358	-1437545	0								4	Landiras, Aquitaine, France	FR	FR97	16241	44.567	-0.415358	-1437545	20220810203000	https://abcnews.go.com/International/wildfires-ravage-frances-famous-wine-region/story?id=88205360
1058088377	20220810	202208	2022	2022.6027	CVL	VILLAGE						CVL			BUS	BUSINESS						BUS			0	020	020	02	1	3.0	6	1	6	2.05965909090909	4	Bani Malik, Saudi Arabia (general), Saudi Arabia	SA	SA00	25312	18.2919	42.5664	-3093788	4	Bani Malik, Saudi Arabia (general), Saudi Arabia	SA	SA00	25312	18.2919	42.5664	-3093788	4	Bani Malik, Saudi Arabia (general), Saudi Arabia	SA	SA00	25312	18.2919	42.5664	-3093788	20220810203000	https://www.csmonitor.com/World/Middle-East/2022/0810/Their-cup-overflows-Why-future-is-bright-for-Saudi-coffee-growers
1058088378	20220810	202208	2022	2022.6027	CVL	MIGRANT						CVL			COL	COLOMBIA	COL								1	010	010	01	1	0.0	8	1	8	-8.31372549019611	4	Arauca, Bolír, Venezuela	VE	VE06	31921	5.51667	-63.6	-936112	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Arauca, Bolír, Venezuela	VE	VE06	31921	5.51667	-63.6	-936112	20220810203000	https://colombiareports.com/how-to-protect-venezuelas-diaspora-in-colombia/
1058088379	20220810	202208	2022	2022.6027	CVL	NEIGHBORHOOD						CVL			EGY	ALEXANDRIA	EGY								1	071	071	07	2	7.4	2	1	2	8.35913312693498	3	Arlandria, Virginia, United States	US	USVA	VA510	38.8412	-77.0669	1492482	3	City Of Alexandria, Virginia, United States	US	USVA		38.8048	-77.0469	1498415	3	City Of Alexandria, Virginia, United States	US	USVA		38.8048	-77.0469	1498415	20220810203000	https://www.alxnow.com/2022/08/10/instrument-petting-zoo-ethiopian-film-festival-and-more-get-art-grant-funding-in-alexandria/
1058088380	20220810	202208	2022	2022.6027	CVL	NEIGHBORHOOD						CVL			EGY	ALEXANDRIA	EGY								1	071	071	07	2	7.4	2	1	2	8.35913312693498	3	City Of Alexandria, Virginia, United States	US	USVA	VA510	38.8048	-77.0469	1498415	3	City Of Alexandria, Virginia, United States	US	USVA		38.8048	-77.0469	1498415	3	City Of Alexandria, Virginia, United States	US	USVA		38.8048	-77.0469	1498415	20220810203000	https://www.alxnow.com/2022/08/10/instrument-petting-zoo-ethiopian-film-festival-and-more-get-art-grant-funding-in-alexandria/
1058088381	20220810	202208	2022	2022.6027	CVL	VOTER						CVL			JOR	JORDAN	JOR								1	036	036	03	1	4.0	4	1	4	1.67224080267559	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20220810203000	https://celebrityaccess.com/2022/08/10/live-nation-women-partners-with-the-united-state-of-women-for-beautiful-noise-live-when-all-women-vote-week-of-action/
1058088382	20220810	202208	2022	2022.6027	CVL	VOTER						CVL			LEG	SENATE						LEG			1	012	012	01	1	-0.4	10	1	10	1.3355592654424	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220810203000	https://www.kunr.org/local-stories/2022-08-10/kunr-today-awarded-graduate-medical-education-residency-programs-nevada
1058088383	20220810	202208	2022	2022.6027	CVL	TOURIST						CVL			MED	WEBSITE						MED			1	042	042	04	1	1.9	8	1	8	-0.86206896551724	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810203000	https://wmmq.com/ixp/694/p/2-michigan-cities-named-among-the-worst-in-america-to-visit/
1058088384	20220810	202208	2022	2022.6027	CVL	MIGRANT						CVL			UAF	ARMED GROUP						UAF			1	013	013	01	1	0.4	10	1	10	-8.31372549019611	4	Arauca, Bolír, Venezuela	VE	VE06	31921	5.51667	-63.6	-936112	4	Arauca, Bolír, Venezuela	VE	VE06	31921	5.51667	-63.6	-936112	4	Arauca, Bolír, Venezuela	VE	VE06	31921	5.51667	-63.6	-936112	20220810203000	https://colombiareports.com/how-to-protect-venezuelas-diaspora-in-colombia/
1058088385	20220810	202208	2022	2022.6027	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								1	060	060	06	2	6.0	10	1	10	-1.16279069767442	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220810203000	https://www.washingtontimes.com/news/2022/aug/10/lawmakers-push-citizenship-pathway-afghan-refugees/
1058088386	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	070	070	07	2	7.0	1	1	1	-1.5686274509804	3	Bethel United Methodist Church, Kentucky, United States	US	USKY	KY163	37.9753	-86.128	486986	3	Bethel United Methodist Church, Kentucky, United States	US	USKY		37.9753	-86.128	486986	3	Bethel United Methodist Church, Kentucky, United States	US	USKY		37.9753	-86.128	486986	20220810203000	https://www.wtkr.com/news/newport-news-woman-collecting-donations-for-kentucky-flood-victims
1058088387	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	070	070	07	2	7.0	1	1	1	-1.5686274509804	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Bethel United Methodist Church, Kentucky, United States	US	USKY		37.9753	-86.128	486986	3	Bethel United Methodist Church, Kentucky, United States	US	USKY		37.9753	-86.128	486986	20220810203000	https://www.wtkr.com/news/newport-news-woman-collecting-donations-for-kentucky-flood-victims
1058088388	20220810	202208	2022	2022.6027	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								1	071	071	07	2	7.4	4	1	4	8.35913312693498	3	Arlandria, Virginia, United States	US	USVA	VA510	38.8412	-77.0669	1492482	3	City Of Alexandria, Virginia, United States	US	USVA		38.8048	-77.0469	1498415	3	City Of Alexandria, Virginia, United States	US	USVA		38.8048	-77.0469	1498415	20220810203000	https://www.alxnow.com/2022/08/10/instrument-petting-zoo-ethiopian-film-festival-and-more-get-art-grant-funding-in-alexandria/
1058088389	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	-2.82051282051282	3	Annapolis, Maryland, United States	US	USMD	MD003	38.9784	-76.4922	595031	3	Annapolis, Maryland, United States	US	USMD	MD003	38.9784	-76.4922	595031	3	Annapolis, Maryland, United States	US	USMD	MD003	38.9784	-76.4922	595031	20220810203000	https://www.eyeonannapolis.net/2022/08/keep-your-butts-out-of-the-bay/
1058088390	20220810	202208	2022	2022.6027	CVL	SCIENTIST						CVL			USA	OKLAHOMA	USA								0	173	173	17	4	-5.0	10	1	10	-2.18340611353712	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220810203000	https://petapixel.com/2022/08/10/scientists-reveal-new-info-on-giant-jets-of-lightning-in-the-atmosphere/
