1058028749	20220810	202208	2022	2022.6027	AUSEDU	MELBOURNE	AUS					EDU													1	014	014	01	1	0.0	2	1	2	1.99335548172757	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220810130000	https://www.dailymail.co.uk/news/article-11098593/Peter-Dutton-eats-Dagwood-dog-sausage-Royal-Queensland-Show.html
1058028750	20220810	202208	2022	2022.6027	AUSEDU	MELBOURNE	AUS					EDU			REL	ABBOT									1	014	014	01	1	0.0	2	1	2	1.99335548172757	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Moonee Ponds, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1588653	20220810130000	https://www.dailymail.co.uk/news/article-11098593/Peter-Dutton-eats-Dagwood-dog-sausage-Royal-Queensland-Show.html
1058028751	20220810	202208	2022	2022.6027	AUT	AUSTRIA	AUT																		0	010	010	01	1	0.0	1	1	1	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028752	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT																		0	010	010	01	1	0.0	2	1	2	-0.62893081761006	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028753	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	010	010	01	1	0.0	6	1	6	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028754	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	010	010	01	1	0.0	1	1	1	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028755	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	010	010	01	1	0.0	1	1	1	-0.62893081761006	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028756	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMANY	DEU								0	030	030	03	1	4.0	1	1	1	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028757	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	030	030	03	1	4.0	8	1	8	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028758	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMANY	DEU								0	030	030	03	1	4.0	1	1	1	-0.62893081761006	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028759	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	0353	035	03	1	7.0	7	1	7	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028760	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	0353	035	03	1	7.0	1	1	1	-0.62893081761006	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028761	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	051	051	05	1	3.4	1	1	1	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028762	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								DEU	GERMAN	DEU								0	051	051	05	1	3.4	7	1	7	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028763	20220810	202208	2022	2022.6027	AUT	AUSTRIA	AUT								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	-0.62893081761006	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028764	20220810	202208	2022	2022.6027	AUT	AUSTRIA	AUT								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	-0.62893081761006	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810130000	https://www.thelocal.at/20220810/brutal-what-its-really-like-to-learn-german-in-austria/
1058028765	20220810	202208	2022	2022.6027	AUT	VIENNA	AUT								USA	AMERICAN	USA								1	111	111	11	3	-2.0	1	1	1	-3.52733686067019	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220810130000	https://thedispatch.com/p/five-minutes-from-disaster
1058028766	20220810	202208	2022	2022.6027	BDI	BURUNDI	BDI								RWA	RWANDA	RWA								0	042	042	04	1	1.9	4	1	4	2.59146341463414	1	Burundi	BY	BY		-3.5	30	BY	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20220810130000	https://www.miragenews.com/united-states-and-rwanda-strategic-partners-834612/
1058028767	20220810	202208	2022	2022.6027	BDI	BURUNDI	BDI								RWA	RWANDA	RWA								0	042	042	04	1	1.9	1	1	1	2.59146341463414	1	Congo	CF	CF		-1	15	CF	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20220810130000	https://www.miragenews.com/united-states-and-rwanda-strategic-partners-834612/
1058028768	20220810	202208	2022	2022.6027	BEL	BELGIUM	BEL																		1	051	051	05	1	3.4	2	1	2	3.62537764350453	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20220810130000	https://www.naval-technology.com/news/belgian-navy-licences-seebytes-seetrack/
1058028769	20220810	202208	2022	2022.6027	BEL	WATERLOO	BEL																		1	0831	083	08	2	5.0	10	1	10	2.24215246636772	0								0								0								20220810130000	https://wcfcourier.com/news/local/govt-and-politics/county-finance-director-announces-resignation/article_358aac7d-c13a-511f-9bee-788dec939de6.html
1058028770	20220810	202208	2022	2022.6027	BEL	BELGIAN	BEL								BELMIL	BELGIAN	BEL					MIL			1	030	030	03	1	4.0	6	1	6	3.62537764350453	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220810130000	https://www.naval-technology.com/news/belgian-navy-licences-seebytes-seetrack/
1058028771	20220810	202208	2022	2022.6027	BEL	WATERLOO	BEL								BUS	BUSINESS						BUS			1	193	193	19	4	-10.0	10	1	10	-6.36132315521629	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220810130000	https://wcfcourier.com/news/local/crime-and-courts/store-clerk-recounts-gunfire-following-argument-over-lighter-price/article_e72c3565-6c72-582a-ab60-bb9ee924301c.html
1058028772	20220810	202208	2022	2022.6027	BEL	BELGIUM	BEL								PRT	PORTUGAL	PRT								0	020	020	02	1	3.0	2	1	2	-1.30784708249497	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Portugal	PO	PO		39.5	-8	PO	20220810130000	https://www.telegraph.co.uk/news/2022/08/10/polio-vaccine-will-offered-under-9s-london-virus-found-sewers/
1058028773	20220810	202208	2022	2022.6027	BEL	BELGIUM	BEL								PRT	PORTUGAL	PRT								0	020	020	02	1	3.0	3	1	3	-1.30784708249497	1	Belgium	BE	BE		50.833333	4	BE	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20220810130000	https://www.telegraph.co.uk/news/2022/08/10/polio-vaccine-will-offered-under-9s-london-virus-found-sewers/
1058028774	20220810	202208	2022	2022.6027	BEL	BELGIUM	BEL								PRT	PORTUGAL	PRT								0	030	030	03	1	4.0	5	1	5	-1.30784708249497	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20220810130000	https://www.telegraph.co.uk/news/2022/08/10/polio-vaccine-will-offered-under-9s-london-virus-found-sewers/
1058028775	20220810	202208	2022	2022.6027	BELMIL	BELGIAN	BEL					MIL													1	051	051	05	1	3.4	3	1	3	3.62537764350453	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20220810130000	https://www.naval-technology.com/news/belgian-navy-licences-seebytes-seetrack/
1058028776	20220810	202208	2022	2022.6027	BGD	BANGLADESH	BGD								BGDGOV	BANGLADESH	BGD					GOV			0	040	040	04	1	1.0	2	1	2	3.31061343719571	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220810130000	https://www.daily-sun.com/post/637093/Govt-focuses-on-resultbased-skill-training-of-industrial-workers:-Official-document
1058028777	20220810	202208	2022	2022.6027	BGD	BANGLADESH	BGD								BGDGOV	BANGLADESH	BGD					GOV			0	046	046	04	1	7.0	2	1	2	3.31061343719571	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220810130000	https://www.daily-sun.com/post/637093/Govt-focuses-on-resultbased-skill-training-of-industrial-workers:-Official-document
1058028778	20220810	202208	2022	2022.6027	BGD	BANGLADESH	BGD								GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	2	1	2	3.31061343719571	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220810130000	https://www.daily-sun.com/post/637093/Govt-focuses-on-resultbased-skill-training-of-industrial-workers:-Official-document
1058028779	20220810	202208	2022	2022.6027	BGDCRM	BANGLADESH	BGD					CRM													0	010	010	01	1	0.0	4	1	4	-4.48113207547169	4	Sunamganj, Sylhet, Bangladesh	BG	BG86	5823	25.0667	91.4	-2737975	0								4	Sunamganj, Sylhet, Bangladesh	BG	BG86	5823	25.0667	91.4	-2737975	20220810130000	https://www.infomigrants.net/en/post/42500/body-of-a-bangladeshi-migrant-left-behind-near-albanian-border
1058028780	20220810	202208	2022	2022.6027	BGDCRM	BANGLADESH	BGD					CRM													0	010	010	01	1	0.0	1	1	1	-4.48113207547169	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20220810130000	https://www.infomigrants.net/en/post/42500/body-of-a-bangladeshi-migrant-left-behind-near-albanian-border
1058028781	20220810	202208	2022	2022.6027	BGDGOV	BANGLADESH	BGD					GOV			BGD	BANGLADESH	BGD								0	040	040	04	1	1.0	2	1	2	3.31061343719571	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220810130000	https://www.daily-sun.com/post/637093/Govt-focuses-on-resultbased-skill-training-of-industrial-workers:-Official-document
1058028782	20220810	202208	2022	2022.6027	BGDGOV	BANGLADESH	BGD					GOV			BGD	BANGLADESH	BGD								0	046	046	04	1	7.0	2	1	2	3.31061343719571	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220810130000	https://www.daily-sun.com/post/637093/Govt-focuses-on-resultbased-skill-training-of-industrial-workers:-Official-document
1058028783	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	010	010	01	1	0.0	20	2	20	4.70595472440945	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20220810130000	https://markets.financialcontent.com/stocks/article/newsfile-2022-8-10-derek-lewis-joins-dryden-partner-as-president-of-mergers-and-acquisitions
1058028784	20220810	202208	2022	2022.6027	BUS	INDUSTRY						BUS													1	012	012	01	1	-0.4	5	1	5	4.9811320754717	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20220810130000	https://www.hospitalitynet.org/opinion/4111858.html
1058028785	20220810	202208	2022	2022.6027	BUS	BUSINESS						BUS													0	013	013	01	1	0.4	6	1	6	-0.61728395061728	4	Mount Kenya, Kenya (general), Kenya	KE	KE00	18585	-0.166667	37.3333	-2251363	0								4	Mount Kenya, Kenya (general), Kenya	KE	KE00	18585	-0.166667	37.3333	-2251363	20220810130000	https://www.kenyanews.go.ke/vote-counting-gets-underway-in-nyeri/
1058028786	20220810	202208	2022	2022.6027	BUS	BUSINESS						BUS													0	013	013	01	1	0.4	4	1	4	-0.61728395061728	4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	0								4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	20220810130000	https://www.kenyanews.go.ke/vote-counting-gets-underway-in-nyeri/
1058028787	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	020	020	02	1	3.0	20	1	20	4.05594405594406	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220810130000	https://www.prnewswire.com:443/news-releases/singlepoint-acquires-frontline-power-solutions-a-multi-state-licensed-energy-services-company-301603461.html
1058028788	20220810	202208	2022	2022.6027	BUS	EMPLOYER						BUS													0	020	020	02	1	3.0	5	1	5	4.8502994011976	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20220810130000	https://www.hospitalitynet.org/news/4111923.html
1058028789	20220810	202208	2022	2022.6027	BUS	INDUSTRY						BUS													0	031	031	03	1	5.2	20	1	20	3.63036303630363	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20220810130000	https://www.prnewswire.com/news-releases/xion-global-and-xion-finance-are-coming-to-polygon-301603213.html
1058028790	20220810	202208	2022	2022.6027	BUS	BANK						BUS													1	036	036	03	1	4.0	10	1	10	-1.76991150442478	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20220810130000	https://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-cancels-banking-licence-of-rupee-co-operative-bank/articleshow/93481379.cms
1058028791	20220810	202208	2022	2022.6027	BUS	INVESTOR						BUS													0	042	042	04	1	1.9	6	1	6	-0.65616797900263	3	Eagle Ford, Texas, United States	US	USTX	TX113	32.7849	-96.9008	1334843	0								3	Eagle Ford, Texas, United States	US	USTX		32.7849	-96.9008	1334843	20220810130000	https://www.forbes.com/sites/davidblackmon/2022/08/10/evolving-oil-and-gas-shale-boom-appears-poised-for-ma-growth/
1058028792	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	043	043	04	1	2.8	2	1	2	-4.02010050251256	4	Druzhba, Minskaya Voblasts', Belarus	BO	BO06	39990	53.7683	30.6406	149097	0								4	Druzhba, Minskaya Voblasts', Belarus	BO	BO06	39990	53.7683	30.6406	149097	20220810130000	https://edition.cnn.com/europe/live-news/russia-ukraine-war-news-08-10-22/h_30180288006142d80a3df268e111183d
1058028793	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	073	073	07	2	7.4	10	1	10	1.95681511470985	4	Charing Cross, Westminster, United Kingdom	UK	UKP5	40110	51.5078	-0.122015	-2592264	0								4	Charing Cross, Westminster, United Kingdom	UK	UKP5	40110	51.5078	-0.122015	-2592264	20220810130000	https://diginomica.com/how-deliveroo-delivered-one-million-meals-frontline-nhs-teams-during-covid-19
1058028794	20220810	202208	2022	2022.6027	BUS	INDUSTRY						BUS													0	110	110	11	3	-2.0	4	1	4	-0.65616797900263	3	Eagle Ford, Texas, United States	US	USTX	TX113	32.7849	-96.9008	1334843	0								3	Eagle Ford, Texas, United States	US	USTX		32.7849	-96.9008	1334843	20220810130000	https://www.forbes.com/sites/davidblackmon/2022/08/10/evolving-oil-and-gas-shale-boom-appears-poised-for-ma-growth/
1058028795	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	5	1	5	0	4	Valentijn, Gelderland, Netherlands	NL	NL03	22375	51.9617	5.42677	-2154418	0								4	Valentijn, Gelderland, Netherlands	NL	NL03	22375	51.9617	5.42677	-2154418	20220810130000	https://www.dutchnews.nl/news/2022/08/big-agricultural-firms-wont-attend-nitrogen-talks-nu-nl/
1058028796	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	5	1	5	8.2135523613963	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220810130000	https://www.hospitalitynet.org/news/4111927.html
1058028797	20220810	202208	2022	2022.6027	BUS	BANK						BUS													0	114	114	11	3	-2.0	10	1	10	-3.50877192982456	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220810130000	https://www.fool.com/the-ascent/banks/articles/bank-of-america-must-pay-users-in-these-12-states-after-failing-to-distribute-pandemic-benefits/
1058028798	20220810	202208	2022	2022.6027	BUS	HOLDING COMPANY						BUS			AGR	CULTIVATOR						AGR			1	111	111	11	3	-2.0	10	1	10	0.809716599190288	0								0								0								20220810130000	https://finance.yahoo.com/news/greenrose-holding-company-hold-second-123000376.html
1058028799	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			AGR	FARMER						AGR			0	111	111	11	3	-2.0	5	1	5	0	4	Valentijn, Gelderland, Netherlands	NL	NL03	22375	51.9617	5.42677	-2154418	4	Valentijn, Gelderland, Netherlands	NL	NL03	22375	51.9617	5.42677	-2154418	4	Valentijn, Gelderland, Netherlands	NL	NL03	22375	51.9617	5.42677	-2154418	20220810130000	https://www.dutchnews.nl/news/2022/08/big-agricultural-firms-wont-attend-nitrogen-talks-nu-nl/
1058028800	20220810	202208	2022	2022.6027	BUS	BANK						BUS			BHS	BAHAMA	BHS								0	071	071	07	2	7.4	10	1	10	2.20472440944882	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20220810130000	https://thenassauguardian.com/retail-banks-are-not-the-problem-in-small-business-start-up-game-says-bowe/
1058028801	20220810	202208	2022	2022.6027	BUS	INDUSTRY						BUS			CANGOVAGR	CANADA	CAN					GOV	AGR		1	020	020	02	1	3.0	1	1	1	4.51127819548872	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220810130000	https://www.castanet.net/news/Kelowna/379488/New-program-connecting-Okanagan-farmers-with-workers
1058028802	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			CHE	SWITZERLAND	CHE								0	010	010	01	1	0.0	8	2	8	4.70595472440945	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20220810130000	https://markets.financialcontent.com/stocks/article/newsfile-2022-8-10-derek-lewis-joins-dryden-partner-as-president-of-mergers-and-acquisitions
1058028803	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			CHE	SWITZERLAND	CHE								0	010	010	01	1	0.0	12	2	12	4.70595472440945	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220810130000	https://markets.financialcontent.com/stocks/article/newsfile-2022-8-10-derek-lewis-joins-dryden-partner-as-president-of-mergers-and-acquisitions
1058028804	20220810	202208	2022	2022.6027	BUS	BUSINESS						BUS			CVL	TENANTS						CVL			1	036	036	03	1	4.0	10	1	10	1.77777777777778	4	Downham Market, Norfolk, United Kingdom	UK	UKI9	40122	52.6	0.366667	-2594580	4	Downham Market, Norfolk, United Kingdom	UK	UKI9	40122	52.6	0.366667	-2594580	4	Downham Market, Norfolk, United Kingdom	UK	UKI9	40122	52.6	0.366667	-2594580	20220810130000	https://www.edp24.co.uk/news/business/new-revolution-laundry-service-in-fakenham-9188276
1058028805	20220810	202208	2022	2022.6027	BUS	SHOP OWNER						BUS			ESP	SPAIN	ESP								0	013	013	01	1	0.4	10	1	10	-4.02010050251256	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220810130000	https://edition.cnn.com/europe/live-news/russia-ukraine-war-news-08-10-22/h_30180288006142d80a3df268e111183d
1058028806	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			EURBUS	EUROPEAN	EUR					BUS			1	036	036	03	1	4.0	10	1	10	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810130000	https://www.prnewswire.com:443/news-releases/nanalysis-announces-second-quarter-2022-conference-call-301603427.html
1058028807	20220810	202208	2022	2022.6027	BUS	INDUSTRY						BUS			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	5	1	5	4.51127819548872	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220810130000	https://www.castanet.net/news/Kelowna/379488/New-program-connecting-Okanagan-farmers-with-workers
1058028808	20220810	202208	2022	2022.6027	BUS	BOSS						BUS			GOV	CHANCELLOR						GOV			1	046	046	04	1	7.0	10	1	10	-2.95566502463054	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220810130000	https://www.glasgowtimes.co.uk/news/20615119.crisis-talks-energy-bosses-chancellor-bills-set-soar/
1058028809	20220810	202208	2022	2022.6027	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	10	1	10	-1.06007067137809	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220810130000	https://www.coinspeaker.com/anonymous-eth-funds-tornado-cash/
1058028810	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			GOV	PRESIDENT						GOV			1	0831	083	08	2	5.0	10	1	10	1.35135135135135	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810130000	https://www.finanznachrichten.de/nachrichten-2022-08/56775120-american-electric-power-appoints-julie-sloat-as-president-and-cfo-020.htm
1058028811	20220810	202208	2022	2022.6027	BUS	INDUSTRY						BUS			GOVAGR	MINIST OF AGRICULTURE						GOV	AGR		1	020	020	02	1	3.0	4	1	4	4.51127819548872	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220810130000	https://www.castanet.net/news/Kelowna/379488/New-program-connecting-Okanagan-farmers-with-workers
1058028812	20220810	202208	2022	2022.6027	BUS	AIRLINE						BUS			ISL	ICELAND	ISL								1	0841	084	08	2	7.0	10	1	10	0.666666666666671	4	Fagradalsfjall, Vesturland, Iceland	IC	IC45	17538	65.3233	-22.088	-2643777	4	Fagradalsfjall, Vesturland, Iceland	IC	IC45	17538	65.3233	-22.088	-2643777	4	Fagradalsfjall, Vesturland, Iceland	IC	IC45	17538	65.3233	-22.088	-2643777	20220810130000	https://www.breakingtravelnews.com/news/article/play-is-giving-away-free-tickets-to-see-icelands-erupting-volcano/
1058028813	20220810	202208	2022	2022.6027	BUS	INDUSTRY						BUS			KEN	MOMBASA	KEN								1	010	010	01	1	0.0	3	1	3	5.29801324503311	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220810130000	https://english.news.cn/20220810/82edf0027b064013bce047d3ba213b94/c.html
